Seat Comfort,Cabin Staff Service,Ground Service,Value For Money,Food & Beverages,Inflight Entertainment,Distance,Is_stop,Seat Type,Type Of Traveller,Flight Length,Recommended
5.0,5.0,5.0,5.0,5.0,5.0,6602.276855339005,0,Business Class,Solo Leisure,Long-Haul,1.0
3.0,3.0,4.0,3.0,2.0,5.0,5376.361669243296,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,2.0,1.0,1.0,1.0,2.0,5998.444887061023,0,Economy Class,Business,Long-Haul,0.0
1.0,2.0,1.0,1.0,1.0,2.0,3367.665913423736,0,Economy Class,Business,Middle-Haul,0.0
3.0,5.0,1.0,2.0,2.0,2.0,1564.4252879966243,0,Economy Class,Business,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,11850.827649001658,0,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,2968.2480887809243,0,Economy Class,Solo Leisure,Middle-Haul,0.0
4.0,5.0,4.0,4.0,3.0,2.0,3367.665913423736,0,Economy Class,Couple Leisure,Middle-Haul,1.0
4.0,3.0,5.0,4.0,,5.0,1736.1159563144781,0,Economy Class,Couple Leisure,Middle-Haul,1.0
2.0,2.0,2.0,4.0,2.0,1.0,6104.177475073214,0,Economy Class,Family Leisure,Long-Haul,0.0
2.0,5.0,1.0,1.0,,2.0,3656.229360501474,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,3.0,1.0,2.0,1.0,1.0,7946.167193397205,0,Economy Class,Couple Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,13193.689818032137,0,Economy Class,Family Leisure,Long-Haul,1.0
2.0,3.0,4.0,2.0,1.0,2.0,7922.076699564514,0,Economy Class,Family Leisure,Long-Haul,0.0
3.0,4.0,1.0,1.0,3.0,3.0,540.4041982257902,0,Business Class,Business,Short-Haul,0.0
2.0,4.0,1.0,1.0,,,2216.998375138811,0,Economy Class,Business,Middle-Haul,0.0
,,1.0,1.0,,,5856.674871989723,1,Business Class,Family Leisure,Long-Haul,0.0
2.0,2.0,2.0,1.0,,,7395.152761558119,1,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,2.0,3.0,2.0,1.0,,8009.938032737036,0,Economy Class,Couple Leisure,Long-Haul,0.0
,,,1.0,,,676.3475747106538,0,Economy Class,Business,Short-Haul,0.0
4.0,5.0,4.0,4.0,4.0,5.0,12574.41663943711,0,Premium Economy,Family Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,4465.786195021767,0,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,2.0,1.0,2.0,,,353.3442618293842,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,10615.325807659046,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,2.0,5265.681154654765,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,4.0,1.0,2.0,,4.0,3533.320517425816,1,Economy Class,Business,Middle-Haul,0.0
2.0,2.0,2.0,2.0,,2.0,693.7885274613737,1,Economy Class,Solo Leisure,Short-Haul,0.0
3.0,3.0,1.0,3.0,2.0,3.0,167.9639855558159,0,Economy Class,Family Leisure,Short-Haul,0.0
4.0,4.0,4.0,4.0,4.0,4.0,5729.043216991899,0,Economy Class,Family Leisure,Long-Haul,1.0
1.0,4.0,1.0,1.0,1.0,1.0,3723.2591990057294,1,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,3.0,2.0,1.0,2.0,4.0,10626.936083136068,0,Business Class,Solo Leisure,Long-Haul,0.0
2.0,3.0,2.0,1.0,1.0,2.0,3501.0946906314934,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,2.0,3.0,6051.829883807717,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,3.0,3.0,1.0,3.0,3.0,13365.225633559201,0,First Class,Solo Leisure,Long-Haul,0.0
4.0,3.0,3.0,3.0,5.0,4.0,5729.043216991899,1,Business Class,Family Leisure,Long-Haul,1.0
2.0,2.0,1.0,2.0,,3.0,5729.043216991899,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,2.0,2.0,1.0,,,4776.849508344465,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,2.0,1.0,2.0,,,6160.644506076642,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,3.0,3.0,2.0,2.0,2.0,11445.55605110768,0,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,3.0,1.0,1.0,,4.0,502.3206376425857,0,Economy Class,Solo Leisure,Short-Haul,0.0
3.0,2.0,2.0,3.0,1.0,3.0,5729.043216991899,0,Premium Economy,Family Leisure,Long-Haul,0.0
5.0,3.0,4.0,5.0,4.0,5.0,7099.69286674524,0,Business Class,Couple Leisure,Long-Haul,1.0
3.0,3.0,1.0,1.0,2.0,,1522.498428724746,1,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,3.0,2.0,1.0,,,3656.229360501474,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,5.0,4.0,4.0,3.0,4.0,7568.912735525493,0,Economy Class,Family Leisure,Long-Haul,1.0
,,1.0,1.0,,,540.4041982257902,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,502.3206376425857,0,Economy Class,Business,Short-Haul,0.0
3.0,1.0,3.0,3.0,1.0,1.0,7099.69286674524,0,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,1.0,4.0,1.0,1.0,6916.2728401196955,1,Economy Class,Solo Leisure,Long-Haul,0.0
5.0,5.0,4.0,5.0,5.0,5.0,7099.69286674524,0,Business Class,Couple Leisure,Long-Haul,1.0
2.0,2.0,2.0,1.0,,,5729.043216991899,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,4.0,1.0,1.0,3.0,3.0,7752.744111362653,1,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,3.0,1.0,1.0,3.0,,502.3206376425857,0,Business Class,Business,Short-Haul,0.0
4.0,4.0,4.0,4.0,4.0,4.0,5709.909714880099,0,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,6014.758074817913,0,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,1278.318362062841,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,2.0,1.0,7310.028569276765,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,6868.960116437657,1,Economy Class,Family Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,3367.665913423736,0,Business Class,Family Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5723.518954425658,0,Premium Economy,Solo Leisure,Long-Haul,1.0
2.0,5.0,1.0,1.0,3.0,3.0,16790.281822889923,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,502.3206376425857,0,Business Class,Business,Short-Haul,0.0
3.0,5.0,2.0,3.0,5.0,4.0,1197.4957582515613,0,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,1.0,1.0,1.0,3.0,4.0,3694.2097584771172,0,Economy Class,Business,Middle-Haul,0.0
5.0,5.0,1.0,1.0,5.0,5.0,3867.052524955647,0,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,3.0,2.0,2.0,2.0,2.0,5524.161746600179,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,2.0,1.0,1.0,,,5148.791742322735,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,899.7352177534375,0,Premium Economy,Couple Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,8526.06582579656,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,,,8630.710680251488,1,Economy Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,7099.69286674524,0,Business Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,702.2251633157217,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2846.5234474073163,0,Economy Class,Family Leisure,Middle-Haul,0.0
,,,1.0,,,1946.1938095953928,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,3267.079389584749,1,Economy Class,Couple Leisure,Middle-Haul,0.0
3.0,1.0,1.0,1.0,1.0,,16905.80884833284,1,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,4.0,1.0,1.0,1.0,,3367.665913423736,0,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,5729.043216991899,0,Business Class,Solo Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,3501.0946906314934,0,Business Class,Family Leisure,Middle-Haul,0.0
5.0,5.0,4.0,5.0,5.0,5.0,6351.203482370834,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,4.0,4.0,5.0,,5660.038236701315,1,Business Class,Business,Long-Haul,1.0
4.0,4.0,4.0,4.0,4.0,2.0,12481.711435336329,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,1.0,2.0,2.0,2.0,4.0,12376.696079703324,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,11652.72531782986,0,Economy Class,Family Leisure,Long-Haul,0.0
3.0,3.0,3.0,2.0,1.0,3.0,3367.665913423736,0,Business Class,Solo Leisure,Middle-Haul,0.0
1.0,3.0,1.0,2.0,1.0,3.0,3367.665913423736,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,5.0,5.0,5.0,,4.0,11850.827649001658,0,Business Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,5.0,4.0,4.0,5.0,11445.55605110768,0,Economy Class,Solo Leisure,Long-Haul,1.0
1.0,2.0,3.0,2.0,3.0,4.0,7603.188382935722,0,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,3.0,3.0,2.0,1.0,2.0,3971.688263603044,0,Economy Class,Business,Middle-Haul,0.0
,,1.0,2.0,,,2381.590456769802,0,Economy Class,Couple Leisure,Middle-Haul,0.0
4.0,4.0,2.0,3.0,,3.0,7513.178638930551,0,Economy Class,Family Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,4.0,6499.781207741373,0,Business Class,Solo Leisure,Long-Haul,1.0
3.0,4.0,1.0,1.0,2.0,3.0,4370.367861934239,1,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,5.0,4.0,5.0,4.0,4.0,10275.4129057938,0,Premium Economy,Solo Leisure,Long-Haul,1.0
4.0,4.0,4.0,4.0,3.0,4.0,3367.665913423736,0,Economy Class,Solo Leisure,Middle-Haul,1.0
2.0,1.0,1.0,1.0,1.0,1.0,3501.0946906314934,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,2.0,3.0,1.0,,10615.325807659046,0,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,5.0,4.0,4.0,3.0,3.0,6646.199000755844,0,Economy Class,Solo Leisure,Long-Haul,1.0
1.0,3.0,2.0,1.0,,,3656.229360501474,0,Business Class,Couple Leisure,Middle-Haul,0.0
3.0,3.0,3.0,3.0,3.0,3.0,3656.229360501474,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,2.0,2.0,1.0,,,693.7885274613737,0,Economy Class,Business,Short-Haul,0.0
3.0,5.0,4.0,3.0,5.0,5.0,741.9033447227281,0,Economy Class,Solo Leisure,Short-Haul,1.0
5.0,4.0,5.0,5.0,4.0,4.0,10406.763750213597,0,Business Class,Family Leisure,Long-Haul,1.0
2.0,2.0,1.0,1.0,1.0,4.0,7055.868372319034,0,Economy Class,Family Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,3900.817107142539,0,Business Class,Solo Leisure,Middle-Haul,1.0
1.0,2.0,2.0,2.0,1.0,,11445.55605110768,0,Economy Class,Business,Long-Haul,0.0
4.0,3.0,1.0,3.0,3.0,3.0,538.898655724054,0,Economy Class,Family Leisure,Short-Haul,0.0
,,1.0,1.0,,,6655.524200285886,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,3.0,1.0,2.0,2.0,,1824.0029677356017,0,Economy Class,Couple Leisure,Middle-Haul,0.0
3.0,2.0,3.0,1.0,2.0,4.0,2979.8006874804764,0,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,4.0,1.0,5.0,5.0,,5729.043216991899,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,,,6017.882084673115,0,Economy Class,Business,Long-Haul,0.0
1.0,2.0,2.0,1.0,,,3367.665913423736,0,Economy Class,Business,Middle-Haul,0.0
4.0,4.0,1.0,1.0,,4.0,3255.699499152699,1,Economy Class,Business,Middle-Haul,0.0
2.0,1.0,1.0,2.0,1.0,3.0,3367.665913423736,0,Economy Class,Business,Middle-Haul,0.0
2.0,2.0,1.0,1.0,2.0,,11652.72531782986,0,Business Class,Couple Leisure,Long-Haul,0.0
1.0,,1.0,1.0,,,11146.40291638923,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2048.0530256677,0,Economy Class,Family Leisure,Middle-Haul,0.0
4.0,5.0,5.0,5.0,,5.0,4312.916459507763,0,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,,2858.114207551942,0,Economy Class,Couple Leisure,Middle-Haul,0.0
4.0,1.0,4.0,4.0,1.0,3.0,10275.4129057938,0,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,3.0,3.0,1.0,1.0,3.0,15562.6369450777,1,Economy Class,Family Leisure,Long-Haul,0.0
4.0,4.0,5.0,4.0,,,5173.99653718466,1,Economy Class,Family Leisure,Long-Haul,1.0
,,,1.0,,,1266.9523321562851,0,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,,,2471.057046788129,1,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,3.0,5.0,5.0,3.0,4.0,1517.7839599316778,0,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,,,3367.665913423736,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,1.0,1.0,2.0,3.0,3.0,551.4951313197731,0,Economy Class,Business,Short-Haul,0.0
1.0,4.0,1.0,1.0,,,3971.688263603044,0,Economy Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,956.7521232800248,0,Economy Class,Solo Leisure,Short-Haul,1.0
1.0,3.0,1.0,1.0,4.0,4.0,5729.043216991899,0,Economy Class,Business,Long-Haul,0.0
1.0,3.0,3.0,2.0,2.0,3.0,11652.72531782986,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,3.0,3.0,4.0,2.0,,3256.8492876400805,0,Economy Class,Family Leisure,Middle-Haul,1.0
1.0,1.0,1.0,2.0,,,1328.4828738305077,1,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,4.0,2.0,2.0,3.0,2.0,4682.159867491174,1,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,1.0,1.0,1.0,1.0,1.0,3800.5424119813656,1,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,1.0,3.0,2.0,,,1592.0163732375318,0,Economy Class,Couple Leisure,Middle-Haul,0.0
4.0,4.0,4.0,4.0,5.0,3.0,10275.4129057938,1,Premium Economy,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,4.0,3.0,2.0,11850.827649001658,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,4.0,5.0,4.0,3.0,4.0,693.7885274613737,0,Economy Class,Solo Leisure,Short-Haul,1.0
3.0,1.0,2.0,2.0,1.0,3.0,1911.511288972897,0,Economy Class,Family Leisure,Middle-Haul,0.0
4.0,4.0,5.0,4.0,2.0,5.0,9747.424259513833,1,Economy Class,Family Leisure,Long-Haul,0.0
3.0,4.0,3.0,1.0,1.0,3.0,3204.3791966945982,1,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,1.0,1.0,1.0,,,353.3442618293842,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,4.0,1.0,2.0,2.0,3.0,2712.885745312945,0,Economy Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,5729.043216991899,0,Business Class,Business,Long-Haul,1.0
,,1.0,1.0,,,1181.9335897645697,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,3.0,1.0,2.0,1.0,1.0,404.28152934024956,0,Economy Class,Family Leisure,Short-Haul,0.0
2.0,2.0,1.0,1.0,,,61.00162270758849,0,Economy Class,Solo Leisure,Short-Haul,0.0
4.0,5.0,4.0,5.0,4.0,5.0,7534.084137858577,0,Economy Class,Family Leisure,Long-Haul,1.0
2.0,3.0,1.0,2.0,1.0,3.0,3501.0946906314934,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,,0,Economy Class,Couple Leisure,,0.0
1.0,1.0,1.0,1.0,1.0,,3618.0567643372615,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2331.0718901004066,1,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,2.0,1.0,1.0,,,1278.318362062841,0,Business Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1517.7839599316778,0,Economy Class,Business,Middle-Haul,0.0
2.0,2.0,5.0,4.0,3.0,2.0,5998.444887061023,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1022.1668538513804,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,5729.043216991899,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,3.0,1.0,1065.6958164721202,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,530.9552975012575,0,Economy Class,Solo Leisure,Short-Haul,0.0
4.0,4.0,1.0,1.0,4.0,4.0,11146.40291638923,0,Premium Economy,Family Leisure,Long-Haul,0.0
3.0,3.0,2.0,2.0,3.0,,5265.681154654765,0,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,3.0,2.0,2.0,2.0,3.0,5729.043216991899,0,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,4.0,4.0,5.0,4.0,5.0,12319.425347057411,1,Economy Class,Solo Leisure,Long-Haul,1.0
3.0,5.0,5.0,5.0,4.0,3.0,10730.637826781127,1,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,4.0,3.0,4.0,3.0,4.0,6411.863545575855,1,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,4.0,5.0,4.0,5.0,3550.761732314792,0,Business Class,Solo Leisure,Middle-Haul,1.0
,,1.0,1.0,,,551.4951313197731,0,Economy Class,Solo Leisure,Short-Haul,0.0
2.0,1.0,3.0,1.0,,,3367.665913423736,0,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,3.0,1.0,1.0,,,1553.717616120945,1,Economy Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,8444.181213450212,1,Economy Class,Solo Leisure,Long-Haul,1.0
2.0,3.0,2.0,1.0,3.0,3.0,7603.188382935722,0,Economy Class,Couple Leisure,Long-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,8582.764269170924,0,Business Class,Couple Leisure,Long-Haul,1.0
3.0,4.0,4.0,1.0,3.0,3.0,11146.40291638923,0,Economy Class,Solo Leisure,Long-Haul,1.0
3.0,4.0,4.0,2.0,2.0,4.0,6499.781207741373,0,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,5.0,5.0,4.0,4.0,5.0,6351.203482370834,0,Economy Class,Family Leisure,Long-Haul,1.0
4.0,4.0,2.0,3.0,3.0,2.0,1493.8650534113733,1,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,2.0,2.0,2.0,3.0,3.0,3367.665913423736,0,Premium Economy,Family Leisure,Middle-Haul,0.0
,,5.0,3.0,,,2273.5684233189063,0,Business Class,Business,Middle-Haul,1.0
,,1.0,1.0,,,2712.885745312945,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,1.0,2.0,1181.9335897645697,0,Economy Class,Business,Middle-Haul,0.0
2.0,1.0,1.0,2.0,1.0,,7184.480493384597,1,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,3.0,3.0,2.0,4.0,4.0,3367.665913423736,0,Economy Class,Business,Middle-Haul,0.0
1.0,2.0,1.0,1.0,1.0,,13176.17452369303,1,Economy Class,Solo Leisure,Long-Haul,0.0
5.0,5.0,4.0,4.0,3.0,4.0,3694.2097584771172,0,Economy Class,Family Leisure,Middle-Haul,1.0
1.0,5.0,5.0,4.0,4.0,4.0,3900.817107142539,0,Economy Class,Family Leisure,Middle-Haul,1.0
3.0,3.0,3.0,3.0,3.0,5.0,676.3475747106538,0,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,4.0,4.0,4.0,,5.0,4035.286250320361,1,First Class,Solo Leisure,Long-Haul,1.0
4.0,1.0,5.0,3.0,1.0,1.0,11652.72531782986,0,Premium Economy,Solo Leisure,Long-Haul,0.0
2.0,4.0,1.0,1.0,2.0,1.0,15986.763538286079,1,Business Class,Solo Leisure,Long-Haul,0.0
3.0,4.0,3.0,3.0,1.0,,2717.082794235772,0,Economy Class,Business,Middle-Haul,1.0
4.0,4.0,1.0,4.0,4.0,4.0,3501.0946906314934,0,Business Class,Business,Middle-Haul,1.0
1.0,1.0,4.0,4.0,1.0,4.0,8206.277106408521,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,3.0,1.0,2.0,4.0,4.0,6350.0076309869755,1,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,1.0,,1686.2753728792447,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,2.0,5.0,2.0,2.0,5.0,12574.41663943711,0,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,4.0,1.0,2.0,3.0,3.0,9145.074809520265,1,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,2.0,3.0,1.0,1.0,1.0,10275.4129057938,0,Premium Economy,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,6499.781207741373,0,Economy Class,Couple Leisure,Long-Haul,0.0
4.0,3.0,1.0,3.0,2.0,1.0,4562.9727787830825,1,Economy Class,Business,Long-Haul,0.0
3.0,3.0,2.0,1.0,3.0,3.0,5555.626465359933,0,Economy Class,Solo Leisure,Long-Haul,0.0
,,1.0,1.0,,,709.3901588341614,0,Economy Class,Couple Leisure,Short-Haul,0.0
3.0,4.0,1.0,1.0,4.0,4.0,14480.307484491048,1,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,4.0,4.0,5.0,4.0,5.0,7428.318691282016,1,Premium Economy,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,4.0,4.0,5.0,1266.9523321562851,0,Business Class,Solo Leisure,Middle-Haul,1.0
1.0,3.0,2.0,2.0,2.0,3.0,11652.72531782986,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,1.0,2.0,1.0,1.0,4.0,3367.665913423736,0,Economy Class,Solo Leisure,Middle-Haul,0.0
,,1.0,1.0,,,3142.050161535809,0,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,,,551.4951313197731,0,Economy Class,Business,Short-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,6005.235141444645,1,Economy Class,Business,Long-Haul,1.0
4.0,5.0,5.0,5.0,5.0,4.0,13154.609236518654,0,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,270.6544558772114,0,Economy Class,Family Leisure,Short-Haul,0.0
2.0,1.0,1.0,1.0,1.0,,6622.913071703641,1,Premium Economy,Solo Leisure,Long-Haul,0.0
1.0,3.0,3.0,2.0,2.0,4.0,11652.72531782986,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,3.0,3.0,2.0,3.0,4.0,5709.909714880099,0,Premium Economy,Solo Leisure,Long-Haul,0.0
3.0,5.0,5.0,5.0,5.0,4.0,10410.90191329191,0,Economy Class,Family Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,2846.4770846690626,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,2.0,2.0,2.0,1.0,8184.11629711427,0,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,5.0,4.0,4.0,4.0,4.0,8074.429244631063,0,Premium Economy,Business,Long-Haul,1.0
1.0,1.0,2.0,2.0,1.0,3.0,12481.711435336329,0,Economy Class,Family Leisure,Long-Haul,0.0
4.0,5.0,5.0,5.0,3.0,4.0,7603.188382935722,0,Economy Class,Solo Leisure,Long-Haul,1.0
3.0,2.0,1.0,2.0,1.0,3.0,1266.9523321562851,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,5.0,1.0,1.0,,,6858.576120077906,1,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,1.0,1.0,1.0,1.0,,5729.043216991899,1,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,1.0,,7917.560204357726,1,Economy Class,Business,Long-Haul,0.0
4.0,5.0,4.0,4.0,4.0,4.0,6655.524200285886,0,Economy Class,Family Leisure,Long-Haul,1.0
2.0,1.0,1.0,1.0,1.0,1.0,12481.711435336329,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,3.0,4.0,1.0,,3.0,1645.3931656032585,1,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,4.0,2.0,3.0,3.0,2.0,9324.613370556393,1,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,5.0,7099.69286674524,0,Economy Class,Family Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,3656.229360501474,0,Economy Class,Business,Middle-Haul,0.0
4.0,3.0,4.0,3.0,3.0,3.0,8074.429244631063,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,4.0,4.0,5.0,5.0,3.0,7396.409126798278,1,Premium Economy,Couple Leisure,Long-Haul,1.0
1.0,3.0,3.0,2.0,,3.0,3367.665913423736,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,551.4951313197731,0,Economy Class,Solo Leisure,Short-Haul,0.0
2.0,1.0,3.0,3.0,2.0,1.0,12574.41663943711,0,Premium Economy,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,502.3206376425857,0,Economy Class,Couple Leisure,Short-Haul,0.0
4.0,5.0,5.0,5.0,4.0,5.0,7099.69286674524,0,Economy Class,Couple Leisure,Long-Haul,1.0
4.0,5.0,4.0,4.0,,,402.41829657642575,1,Economy Class,Business,Short-Haul,1.0
2.0,3.0,2.0,2.0,,,5709.909714880099,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,2.0,1.0,2.0,2.0,3.0,16202.34867119097,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,16230.933393686448,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,2234.619939324654,0,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,1.0,1.0,5239.253705668879,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,4.0,4.0,4.0,,2.0,16638.760048106597,1,Economy Class,Couple Leisure,Long-Haul,1.0
3.0,3.0,2.0,2.0,1.0,3.0,13193.689818032137,0,Business Class,Business,Long-Haul,0.0
